source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,pmra,pmra_error,pmdec,pmdec_error
5203384215187162240,147.45290502055335,0.10910143663365728,-77.76932569788045,0.10315770125250417,0.004033601388135485,0.11259489798548968,18.06283,0.9117794,,,NOT_AVAILABLE,,,-0.12122623356277462,0.2141992006527645,5.95766089854599E-4,0.19888263146295282
3050825947370081664,104.95095419185424,0.06718156300649306,-8.361124338902668,0.07329433851073944,0.06790817182760736,0.09813869883123208,17.168287,1.5023613,,,NOT_AVAILABLE,,,0.13861484408398436,0.14875957271510132,0.08390639041523784,0.13962130450220356
6434299718845577856,289.08582064669935,0.07170736831620304,-66.34168675738827,0.10077091437938845,0.08898395578603213,0.13582339455548442,17.830963,0.49733353,,,NOT_AVAILABLE,,,-0.06839281521852009,0.13815689879251852,-0.027365751937257037,0.17908543019311826
3050760762644395264,104.17849121955571,0.09712877085457863,-8.542303699697126,0.10202899486360355,-0.03020062986883806,0.13447531945479108,17.529463,2.6670227,,,NOT_AVAILABLE,,,-0.1826382294322416,0.20216976091726446,0.012880981114883342,0.20133158778678498
3050788289097245440,104.66475450500216,0.060459828340801755,-8.651372269763064,0.06686377610552648,-0.007093551202679073,0.08292354352680618,16.50154,2.0468388,,,NOT_AVAILABLE,3972.375,,-0.031386647533866566,0.13120058206259716,-0.012148712102406534,0.15115607701616038
3050782379222047232,104.95281561866695,0.05092179707712371,-8.623016900668324,0.054513566751650595,0.054290415476999226,0.06307933428688037,16.505035,2.0651665,,,NOT_AVAILABLE,3746.5,1.426,-0.08858764096455556,0.11223138967629519,0.023062847194812598,0.10763017685906942
3050763618803438464,103.90608978012537,0.1154264000525038,-8.529076460615256,0.12544534662910378,0.06064439554110716,0.1832594248719482,17.106323,2.1893272,,,NOT_AVAILABLE,,,0.2043202994061235,0.21911886853365828,0.18278783268269705,0.20106816224276935
531792164716137472,19.14589030216997,0.09505192315860429,67.97687950719536,0.09479955695582701,0.07037780835003792,0.13498043998786463,18.12621,2.0759468,,,NOT_AVAILABLE,,,-0.14662394276770305,0.1969189252795579,1.4397586235139857E-5,0.18277376883924465
531806217846777984,18.776090274784213,0.09978510649369578,68.14094701191169,0.11678840591813906,0.041443310298481834,0.1387715000510503,18.340712,1.6785221,,,NOT_AVAILABLE,,,-0.17625907842965136,0.2080275818882774,-0.09739608046872215,0.21301714911521336
531835045667808640,18.478766788267592,0.12593735621209617,68.30227956972487,0.12948100957562775,0.0907571303987034,0.15931375596512662,18.521505,1.517128,,,NOT_AVAILABLE,,,-0.0355829826328411,0.23905761811280046,0.19882473896351663,0.23652434504574804
531839512434119040,18.90249119567383,0.08993583432391379,68.40973325673163,0.08030594258123502,0.07533290402187894,0.11181876189360695,17.353573,1.788969,,,NOT_AVAILABLE,,,-0.1168488486931377,0.18878992638716946,0.07381397672280553,0.1292615430438044
531800312271694336,18.12050982577814,0.06843662475408169,67.96019359984382,0.07559351217574804,0.05414783723642083,0.08625853305363974,17.333412,2.3769608,,,NOT_AVAILABLE,,,-0.067927099898471,0.1793284111922172,0.054495328462319595,0.15386618484362838
3133534407464785024,100.67057307179432,0.09793442108289314,6.898942629055556,0.09827700033676216,0.017474977401157072,0.093878161198703,16.749714,1.3157196,,,NOT_AVAILABLE,4779.2,,0.013071124344534108,0.17892347168693515,0.0760688993475771,0.16508338002674208
3133520904087675776,100.61883638438734,0.07570730313564887,6.6516340239010665,0.06915950692096035,-0.003502640428129201,0.09336139621271534,16.456526,1.2503319,,,NOT_AVAILABLE,4779.8267,,0.021659079278226273,0.12328343547797732,0.03273836026102664,0.1092985299778706
